sentence	gender	duration	audio
mapenzi huruma mshikamano umoja na kwa ujumla kuimarisha udugu wa kweli kuhakikisha pia kuwa 	male_masculine	9.1155	common_voice_sw_34392462.wav
kati yao wanawake ni laki moja kumi na sita mia saba na nane 	female_feminine	8.9355	common_voice_sw_30567951.wav
siku watu wengi tumesahau lengo la 	female_feminine	4.05565625	common_voice_sw_31812276.wav
walijulikana kwa mnyama ambaye ni kondoo yaani kuwa wapole 	female_feminine	5.6235	common_voice_sw_30574531.wav
aliuawa wakati wa dhuluma ya kaisari decius 	male_masculine	5.4435	common_voice_sw_29227439.wav
dopamineji ambayo hujibia glutamati seli hizi 	female_feminine	6.3075	common_voice_sw_37084057.wav
saa saba na nusu mchana jacob alikuwa asili yetu restaurant kuitikia wito wa mtaalamu 	female_feminine	5.9835	common_voice_sw_35206845.wav
kuonewa bure kushushwa chini kudharauliwa 	female_feminine	4.8675	common_voice_sw_34924429.wav
ziwa burigi linasifika kwa kuwa na samaki aina ya sato na kamongo 	male_masculine	6.1275	common_voice_sw_30148027.wav
timu nyingi za afrika zinajivunia kucheza kwenye uwanja wa mkapa 	male_masculine	5.6955	common_voice_sw_30340741.wav
kuna baadhi ya vitu ndio vinavyosababisha mtu kupata ugonjwa wa bawasiri 	male_masculine	6.3075	common_voice_sw_30485699.wav
alitafsiri biblia kwa kijerumani ili watu wengi zaidi waweze kuisoma 	female_feminine	5.1555	common_voice_sw_29923938.wav
na kuweza kuonyesha na kufunza teknolojia 	male_masculine	5.2635	common_voice_sw_31306220.wav
mlinzi huyo alikuwa ameketi akiwa ameegemea ukuta bunduki aina ya gobole ikiwa kifuani 	female_feminine	9.2235	common_voice_sw_35438716.wav
baadhi ya watemi waliotawala himaya hizo ni pamoja na 	male_masculine	4.9035	common_voice_sw_37084270.wav
kuwa anaweza kufanya kazi hiyo kwa weredi kwahiyo asiingilie mpaka amalize 	male_masculine	6.8835	common_voice_sw_29937096.wav
nneno ambalo latumika 	male_masculine	3.0675	common_voice_sw_32091669.wav
watu kama hawaoni kama wana wana mabadiliko 	female_feminine	5.4075	common_voice_sw_34906765.wav
alitajwa kama shujaa wa kike katika harakati za ukombozi 	female_feminine	5.3355	common_voice_sw_30087718.wav
katika maadili mazuri wasiwe walafi na wachoyo maana 	male_masculine	5.6595	common_voice_sw_30299618.wav
nashukuru sana edwin david deketela pamoja na nurdin sulemani basi tumpishe mwezetu zuhra mwera 	female_feminine	7.2075	common_voice_sw_37221828.wav
milima ya karambi na mlima karatu pamoja na mlima karema 	male_masculine	7.9635	common_voice_sw_29815984.wav
wananchi wameshasema tunampigia watara 	female_feminine	4.0035	common_voice_sw_37096801.wav
walikaa jangwani katika maeneo yaliyokuwa mbali na miji na vitovu vya 	female_feminine	7.0275	common_voice_sw_34746468.wav
sikuhofu kamwe hali ilionekana kuwa sawa kabisa 	female_feminine	4.9035	common_voice_sw_34924680.wav
akifunga mabao mawili dhidi ya sweden 	male_masculine	4.1835	common_voice_sw_29946217.wav
mabasi ya mwendokazi ni nyenzo muhimu ya pato la taifa 	male_masculine	6.0555	common_voice_sw_30582985.wav
muziki nikualike katika maho 	female_feminine	4.0755	common_voice_sw_34979402.wav
utajifunza kwamba kusudi la mungu halitanguki kwamba 	female_feminine	4.7235	common_voice_sw_36746462.wav
maua yenye harufu nzuri na yakuvutia yanapatikana kwenye maporomoko ya kimani 	male_masculine	7.3155	common_voice_sw_29796145.wav
wabunge wengi walikuwa ni wa chama cha mapinduzi 	female_feminine	4.4355	common_voice_sw_30220879.wav
walio wengi waliishi upande wa uturuki 	male_masculine	5.3355	common_voice_sw_28670015.wav
mawazo ya wazungu kuhusu waafrika yalizidi kubadilika 	female_feminine	4.8675	common_voice_sw_30036020.wav
kila mmoja anautafakari urembo kwa namna yake kulingana na malezi na mahali alipo 	male_masculine	8.5035	common_voice_sw_30258295.wav
jina lilidumu mpaka mwaka elfu moja mia tisa na arobaini na nane 	male_masculine	6.1635	common_voice_sw_30327466.wav
ioonesha kuwa rais wa sasa bagbo alikuwa ameongoza kwa aslimia thelathini na nane 	female_feminine	7.8555	common_voice_sw_37225734.wav
liberia iliundwa si tu na waafrika walioachiwa huru bali idadi ya walowezi wa mwanzo 	female_feminine	8.4675	common_voice_sw_29797894.wav
hao waliokua 	male_masculine	3.7155	common_voice_sw_37093044.wav
ndiyo asili ya farakano la misri syria armenia nakadhalika 	male_masculine	7.6755	common_voice_sw_29516774.wav
mjumbe kutoka kamati ya kutetea waandishi wa habari nchini misri mohamed abdel daima 	female_feminine	7.3155	common_voice_sw_36642873.wav
mimi nimechoka 	male_masculine	3.2475	common_voice_sw_36045354.wav
zinaongezeka halmashauri ya wilaya ya morogoro na halmashauri ya manispaa ya morogoro 	female_feminine	6.1275	common_voice_sw_29922902.wav
visiwa vingine vidogo jumla vikiwa ishirini na moja 	female_feminine	5.1555	common_voice_sw_29818081.wav
mfugale ni moja ya waandisi wakongwe nchini waliotoa mchango mkubwa katika sekta ya ujenzi 	male_masculine	8.2875	common_voice_sw_29995263.wav
iko nje ya mfumo wetu wa jua 	female_feminine	3.5355	common_voice_sw_28807154.wav
aliyelalamika hata juu ya upungufu wa chakula tu aliitwa adui wa mapinduzi 	male_masculine	5.4075	common_voice_sw_29962527.wav
hiyo ndiyo inajulikana na wengi kama kirua vunjo 	male_masculine	5.8755	common_voice_sw_29935940.wav
kiekolojia hilo ni eneo muhimu kwa sababu 	female_feminine	3.6435	common_voice_sw_35105745.wav
inawasiliana na wadau wa vyombo fedha vya kimataifa 	female_feminine	4.3635	common_voice_sw_34942424.wav
mashirika yasiyo ya kiserikali yako kwenye ngazi ya miji maeneo kitaifa na kimataifa 	male_masculine	6.9555	common_voice_sw_28735840.wav
ngozi yake ilichubuka alipochomwa na maji moto 	male_masculine	4.4355	common_voice_sw_37230021.wav
akifanya maajabu na klabu yake ya ajax ya uholanzi 	female_feminine	6.2355	common_voice_sw_29848607.wav
eee ee dhahabu iliopo pale kwa hivyo kimsingi naweza kusema 	female_feminine	5.0835	common_voice_sw_34674390.wav
mbele katika jitihada za kuwasaka wakuu wa ugaidi 	female_feminine	5.0835	common_voice_sw_29925134.wav
mlima yamba na milima ya yaruvano mwisho kabia ni mlima zumbu 	male_masculine	8.1075	common_voice_sw_30657071.wav
ufahamu kwa muda ulimtupa mkono kulimfanya jacob kufikiri kwa haraka zaidi 	female_feminine	5.9475	common_voice_sw_37092486.wav
mtindo wa pasi nyingi ukaingia kwenye soka la kiingereza 	male_masculine	5.2275	common_voice_sw_30090676.wav
mafia ni sehemu ya kipekee kwa kila mtu kuweza kujionea fahari wa mafia 	female_feminine	6.0555	common_voice_sw_29792946.wav
wakamchagua mandela kuwa kiongozi wa kisiasa gerezani kama alivyokuwa nje ya gereza 	male_masculine	10.0875	common_voice_sw_31662592.wav
hasa alichunguza homoni mbalimbali 	female_feminine	4.6155	common_voice_sw_29729441.wav
samia suluhu hassan alisoma stashahada ya uzamili ya uchumi 	male_masculine	8.7555	common_voice_sw_35411051.wav
bunge la kiambu liko katika mji wa kiambu 	male_masculine	4.2555	common_voice_sw_28819824.wav
hassan mwinyi alijipatia cheti cha ufundishaji 	male_masculine	4.0755	common_voice_sw_29892669.wav
spishi zote ni nene zenye mkia mfupi na manyoya mazito 	male_masculine	6.1995	common_voice_sw_29574548.wav
wakijadili hatua za kuchukua dhidi ya libya 	male_masculine	3.6075	common_voice_sw_36374773.wav
wakati manowari za wareno zikiongozwa na don francisco de almeida 	female_feminine	5.4435	common_voice_sw_29792453.wav
wabena wanabadilishana mazao na mali mbalimbali 	male_masculine	4.3275	common_voice_sw_30181834.wav
hata hivyo kundinyota hili lilianzishwa nyakati za kale huko misri 	male_masculine	4.9755	common_voice_sw_29236652.wav
hussein mwinyi ameanza kuongoza novemba tatu elfu mbili na ishirini 	male_masculine	7.1355	common_voice_sw_29805799.wav
kuwahi kutokea kuhusishwa na janga la virusi vya ukimwi 	female_feminine	6.1635	common_voice_sw_30558670.wav
u bado wakati baraza la mawaziri nchini tanzania halijatangazwa 	male_masculine	5.5515	common_voice_sw_36385212.wav
sijawahi kutana na watu wengi hivi 	male_masculine	2.2035	common_voice_sw_36381722.wav
lakini si kwa mema 	female_feminine	2.9235	common_voice_sw_28582419.wav
uchumi ya wakazi hutegemea kilimo 	male_masculine	2.7435	common_voice_sw_29001906.wav
baadaye alihamia na kufanya kazi nchini marekani 	male_masculine	5.3355	common_voice_sw_28661950.wav
jahazi ilivunda mwambani haikuvonekana hata kibavo 	male_masculine	6.6675	common_voice_sw_32091414.wav
sehemu kubwa ya maandishi duniani inatumia alfabeti mbalimbali 	male_masculine	4.7955	common_voice_sw_28690261.wav
alisihi kila mwananchi afanye kazi kwa bidii kunusulu uchumi wa taifa 	male_masculine	4.9755	common_voice_sw_30354865.wav
kabla ya kwenda kwenye vita hivyo na wakamba shujaa pazi kilama alikusanya jeshi lake 	female_feminine	6.8475	common_voice_sw_30574576.wav
mmoja wa wanajeshi wa uganda aliyekuwa na watega mabomu hayo ni sajini kifulugunyu 	female_feminine	7.1355	common_voice_sw_30314165.wav
unaweza ukazidharau karanga lakini zina faida nyingi mwilini 	female_feminine	4.1475	common_voice_sw_31285587.wav
jamii ilipewa kipaumbele katika ndoa 	male_masculine	4.5075	common_voice_sw_29634480.wav
wamasai wana kalenda yao wenyewe za msimu wa kimasai 	male_masculine	9.2955	common_voice_sw_30583022.wav
mfugale ni mhandisi mtaalamu na mshauri pia ni mwanachama wa chama cha wahandisi tanzania 	male_masculine	8.8275	common_voice_sw_31304613.wav
uvuvi ni shughuli muhimu miongoni mwa wakazi wa eneo hili 	male_masculine	4.0755	common_voice_sw_28704604.wav
alipata shahada ya sayansi ya siasa na falsafa 	male_masculine	4.0755	common_voice_sw_30674910.wav
ya eneo lote la mkoa na kilomita za mraba 	female_feminine	3.4635	common_voice_sw_36642475.wav
urembo huchukuwa hatua 	male_masculine	2.7075	common_voice_sw_29795475.wav
kuna maeneo yanajulikana kwa historia hapa tanzania kuanzia zanzibar hadi pwani ya afrka mashariki 	female_feminine	6.3075	common_voice_sw_29922904.wav
nahodha alitoa agizo la kuweka wanawake na watoto katika mashua za kuokolea 	female_feminine	6.7035	common_voice_sw_36251993.wav
hivyo ni nafaka muhimu kwenye maeneo yabisi ya afrika 	male_masculine	5.6235	common_voice_sw_28662104.wav
ni dhahiri kuwa mimea huitaji mwanga wa jua ili kustawi 	female_feminine	5.92765625	common_voice_sw_30105271.wav
kuna kila aina ya mchanganyiko kati ya aina hizi 	male_masculine	3.8955	common_voice_sw_28682506.wav
walikuja sasa kuanza kuishi afrika moja kwa moja 	female_feminine	4.3275	common_voice_sw_30372942.wav
v ni zaidi ya kiingereza w 	male_masculine	4.7235	common_voice_sw_29725190.wav
tanzania na kenya zimepitia kitambo hicho sio tu miaka ya nyuma 	male_masculine	6.1275	common_voice_sw_30202009.wav
leo nashinda mjini 	female_feminine	2.7075	common_voice_sw_35155453.wav
ingawa hakuna idadi kamili ya watu waliouliwa wakati wa utawala wa idi amin 	female_feminine	7.2075	common_voice_sw_29924751.wav
usimbishaji wa theluji unaweza kutokea wakati wowote 	female_feminine	4.5435	common_voice_sw_30582749.wav
aliishi ngarambe matumbi huko tanganyika ambayo kwa sasa ndiyo tanzania 	female_feminine	6.4875	common_voice_sw_30025282.wav
katika ukuaji wa uchumi wa kila taifa 	female_feminine	4.5075	common_voice_sw_30231289.wav
yeye mwenyewe pia alionja nyama ya binadamu 	female_feminine	3.8955	common_voice_sw_30073724.wav
tayari ilishakuwa na kilichokuwa kinasubiriwa ni muda tu wa kuapishwa 	male_masculine	4.6875	common_voice_sw_30323298.wav
kabla ya miss tanzania alishindana katika miss kurasini elfu mbili na sita 	male_masculine	5.6955	common_voice_sw_29897031.wav
kuzungumza kwao huvuta maneno mfano wa kusalimiana ahooni niheedi hanginyuwe 	female_feminine	8.0355	common_voice_sw_29946987.wav
hifadhi hiyo imekuwa na faida nyingi 	male_masculine	3.2475	common_voice_sw_37084067.wav
ni mpango wa kuwanyanyua wajasiriamali na wanawake visiwani humo 	male_masculine	9.3675	common_voice_sw_36042608.wav
kitu gani utaleta mahusiano mabaya kati ya wananchi na serikali yao 	male_masculine	5.9475	common_voice_sw_37098291.wav
kama nilivyosema awali unaweza kuwa unaishi katikati 	male_masculine	5.0475	common_voice_sw_29877377.wav
hati fungani zinatolewa na benki kuu ya tanzania 	male_masculine	4.0035	common_voice_sw_36319696.wav
pia kuna habari za kando juu ya watu watawala na mila zao 	male_masculine	5.2635	common_voice_sw_28716297.wav
uyoga umeongeza ajira na kuinua kipato kwa rika zote 	female_feminine	6.1275	common_voice_sw_30314252.wav
mlima kilimanjaro uliingia katika orodha ya maajabu saba ya dunia 	female_feminine	4.3635	common_voice_sw_30653763.wav
timu ambayo inasimamiwa na wakurugenzi makini ambao ni watoto wake mwenyewe 	female_feminine	5.1555	common_voice_sw_31405980.wav
makame wa ukanda wa somali maasai ambapo uoto wa asili wa mimea asilia ya 	female_feminine	8.7555	common_voice_sw_37083810.wav
damu iliendelea kuvuja alikanyaga mafuta kwa kasi 	female_feminine	5.7675	common_voice_sw_34598906.wav
ambao huchukua dawa za kurefusha maisha yao 	male_masculine	4.2555	common_voice_sw_31322786.wav
pia katika milima hiyo kuna chemichemi za maji 	male_masculine	3.4635	common_voice_sw_30381488.wav
wajemi waliooa wenyeji idadi ya wahamiaji kutoka 	female_feminine	3.3555	common_voice_sw_37099143.wav
viingilio vinatofautia kulingana na umri wa watalii 	female_feminine	3.8955	common_voice_sw_31285927.wav
ombi lililo bezwa vikali na waandamanaji 	female_feminine	4.5075	common_voice_sw_34747012.wav
wasichana wako katika hatari kubwa ya kupata maambukizo ya virusi 	female_feminine	6.1635	common_voice_sw_34826369.wav
kwame nkrumah alizaliwa katika kijiji cha nkroful 	male_masculine	5.2635	common_voice_sw_29789023.wav
viuongo hivyo vina soko kubwa katika nchi ya kongo 	female_feminine	5.7675	common_voice_sw_30354932.wav
damu kupipitia mabomba ya sindano sindano au vitu vyenye ncha kali 	male_masculine	6.4155	common_voice_sw_29927038.wav
jaguar zimekuwa na wakati mgumu juu ya karne 	female_feminine	3.7155	common_voice_sw_34812197.wav
ilikuwa sehemu ya wilaya ya kisii na kuitwa pia kisii kaskazini 	male_masculine	4.9035	common_voice_sw_29141094.wav
rais wa jamhuri amekutana na kuzungumza na mkurugenzi mkuu wa benki ya kiarabu 	male_masculine	7.1355	common_voice_sw_36067293.wav
pekee duniani kote na hakuna kitu kingine kama 	female_feminine	3.2475	common_voice_sw_37097647.wav
ukifeli ni shida na ukifanikiwa sana pia ni shida 	female_feminine	5.2635	common_voice_sw_30053067.wav
pia kuna wasemaji wachache nchini guinea ya ikweta 	female_feminine	4.1835	common_voice_sw_29389740.wav
aa kwa mimi ninavyo kumbuka enzi zile mkicheza na kina boniface 	female_feminine	5.6955	common_voice_sw_36641210.wav
kipo chini ya wizara ya uvuvi sio utalii na maliasili 	male_masculine	4.5435	common_voice_sw_30180432.wav
hapo si rahisi tena kutofautisha kati ya habari maoni na uvumi 	male_masculine	7.1355	common_voice_sw_30180839.wav
katika mzaha huo bwana harusi hupewa mchi wa mti ili aukalie usiku kucha 	female_feminine	5.6955	common_voice_sw_30022228.wav
halmashauri ya manispaa ya kinondoni na halmashauri ya manispaa ya ilala 	female_feminine	5.6955	common_voice_sw_30574802.wav
bani umayyah bani al muttwalib bani zuhrah bani taym bani 	male_masculine	9.5475	common_voice_sw_30091300.wav
halikuwa jambo la bahati mbaya kwamba brigedi hiyo kuwa tayari kwa vita 	female_feminine	5.6235	common_voice_sw_29922519.wav
wauzaji wa vyakula hadi kwa madereva wa teksi 	female_feminine	4.0755	common_voice_sw_29818123.wav
hifadhi hii ya milima ya udzungwa ina hazina nyingi za mimea 	female_feminine	6.50365625	common_voice_sw_30079924.wav
ni tofauti na lahaja za kialtai kusini 	female_feminine	4.0035	common_voice_sw_29589098.wav
uwezo wake wa kimaongezi na kuunganisha watu ulimwezesha kufanikisha tanganyika kupata uhuru 	female_feminine	5.8755	common_voice_sw_31266552.wav
akiwa mwalimu alitunga kamusi kwa shule za msingi 	female_feminine	5.5875	common_voice_sw_28761023.wav
ikonia iliundwa katika nchi za asia ndogo zilizoshindwa 	female_feminine	5.9835	common_voice_sw_35104545.wav
biashara ni kazi ngumu sana kufanya 	male_masculine	3.1035	common_voice_sw_36617021.wav
kuna jumla ya urefu wa kilomita mia tisa themanini na tisa 	female_feminine	6.5955	common_voice_sw_30233700.wav
au stesheni za mitaa na mitandao yenye miundo lazima zichukua 	female_feminine	6.2355	common_voice_sw_35587860.wav
ni kati ya miji inayokua kibiashara na yenye muingiliano mkubwa wa shughuli za kiuchumi 	male_masculine	6.0555	common_voice_sw_30671466.wav
huweza kukaa muda mrefu pasipo kuharibika 	female_feminine	3.8955	common_voice_sw_29539090.wav
mama yake alikuwa na watoto kumi ambapo ndugu zake wote walifariki wakiwa wachanga 	female_feminine	6.8835	common_voice_sw_29757015.wav
mnamo miaka ya elfu moja mia tisa na sitini 	female_feminine	5.0475	common_voice_sw_30037189.wav
kufika wakati walichukue kombe hilo mara tatu mfululizo na ikishalichukua mara tatu mfululizo 	female_feminine	7.9275	common_voice_sw_35103504.wav
kama hali hii haitadhibitiwa ikolojia inayotengenezwa na samaki na ndege hawa yote itapotea kabisa 	female_feminine	8.8275	common_voice_sw_30362583.wav
akiwa anatembeatembea mara macho yake yakabaini kitu kumbe shelfu zilipangwa kwa alphabeti na mwaka 	female_feminine	8.1075	common_voice_sw_35154730.wav
muhimili mwingine wa serikali ni mahakama 	male_masculine	3.1755	common_voice_sw_30182691.wav
viatumiwani na vinginevyo vingi ikiwa na sahani zenye namba za bandia za usajili 	male_masculine	7.2075	common_voice_sw_37097730.wav
ili iweza kukambiliana na janga hilo ambalo linatokea 	female_feminine	7.8555	common_voice_sw_34797972.wav
mungu mwaminifu habadiliki kamwe 	female_feminine	3.5355	common_voice_sw_35181732.wav
kiwanja hicho huhudumia ndege ndogo zinazokodiwa na baadhi ya wageni 	female_feminine	4.4355	common_voice_sw_30074557.wav
wamarekani na waingereza walipeleka wanajeshi kusini mwa italia 	male_masculine	4.8675	common_voice_sw_29915745.wav
kuna viwanja vya ndege kadhaa katika mbuga hii 	female_feminine	3.4635	common_voice_sw_31787544.wav
shawishi watu wakukubali 	male_masculine	3.4275	common_voice_sw_32211577.wav
bora ujinyime vyote lakini usijinyime kutimiza hatima yako ya maisha 	male_masculine	5.6235	common_voice_sw_30671687.wav
nyanibah akawa anajibu kwa upole sana 	male_masculine	5.6955	common_voice_sw_30256101.wav
ya kwanza ndiyo lugha ya taifa ya pili ni pia lugha rasmi 	female_feminine	5.7675	common_voice_sw_28699002.wav
mungu huyu ni mwenye nguvu na anayeyajua mambo yote 	male_masculine	3.1035	common_voice_sw_36390650.wav
aidha bunge hilo pia lilikubali uanzishwaji wa programu arobaini na tatu 	male_masculine	7.9635	common_voice_sw_37086127.wav
mwigulu alipenda sana shule lakini mazingira ya nyumbani na jamii husika elimu haikupewa kipaumbele 	male_masculine	7.6755	common_voice_sw_30380711.wav
tanzania ilikuwa changa sana lipindi cha mwalimu 	male_masculine	5.2275	common_voice_sw_29981968.wav
kwamba ambayo makundi fulani hudai kuwa hupinga utegemeaj 	male_masculine	6.3075	common_voice_sw_36385151.wav
karume alipiga vita rushwa kwa vitendo na kusimamia haki za wananchi wake 	male_masculine	8.1075	common_voice_sw_30341912.wav
dada hata alitaka kuweka monument kwa fuhrer kama mtu mashuhuri na mshindi 	female_feminine	7.2075	common_voice_sw_29792306.wav
cristiano ronaldo ndiye mbaya wa pep guardiola 	female_feminine	3.8955	common_voice_sw_30054316.wav
lugha rasimi ni mtindo wa lugha uliotumiwa na mtu au watu fulani mashuhuri na ambao huonekana kuwa mtindo bora wa lugha unaofaa kuigwa na wengine 	female_feminine	9.9435	common_voice_sw_35156875.wav
huko kuna mazingira ya pekee duniani yenye sokwe wa milimani 	female_feminine	5.5155	common_voice_sw_29590623.wav
ufafanuzi huo unategemea hasa maandiko matakatifu ya dini husika kwa mfano biblia kwa wakristo 	female_feminine	7.7475	common_voice_sw_29616217.wav
tuzo ya mchezaji bora wa dunia ilienda nchini ureno 	female_feminine	4.9755	common_voice_sw_30363822.wav
hivyo wasira amedai lissu hasemi ukwelilissu analichukulia tukio hilo kuwa la kawaida katika 	female_feminine	9.1875	common_voice_sw_35409227.wav
kushinda makombe matano kwenye historia ya michuano ya kombe la dunia ni jambo kubwa 	female_feminine	5.5155	common_voice_sw_29791413.wav
morgan robertson aliandika kitabu cha the wreck of titan 	female_feminine	4.9035	common_voice_sw_30653925.wav
wamongolia na magharibi finno ugric mababu wa 	female_feminine	4.9035	common_voice_sw_37095241.wav
eazza alikuwa anacheza kwenye klabu ya soka ya genoa 	female_feminine	5.5875	common_voice_sw_30375749.wav
ambapo wanyamapori kuzunguka maziwa ya momella na volkeno ya ngurudoto nguruto kreta 	male_masculine	5.4435	common_voice_sw_36381598.wav
baada ya hapo walianza kuelekea wanawake na watoto 	male_masculine	5.4075	common_voice_sw_28682586.wav
kuelekea kwenye ardhi chepechepe ya malagarasi 	female_feminine	4.7235	common_voice_sw_34598186.wav
mwakilishi wa virginia katika bunge la katiba la marekani mwaka elfu moja mia saba 	female_feminine	5.8755	common_voice_sw_35099770.wav
muundo wa serengeti unawavutia watalii wengi sana 	male_masculine	4.1835	common_voice_sw_37229877.wav
akaona jinsi watu wa kawaida walivyokimbilia kununua vyeti hivyo 	male_masculine	4.6155	common_voice_sw_30381095.wav
mpaka wa syria na lebanoni hufuata sehemu za juu za lebanoni ndogo 	male_masculine	5.8035	common_voice_sw_28690428.wav
huzalisha trilioni thelathini na mbili kwa mwaka 	female_feminine	3.4635	common_voice_sw_37095564.wav
vingine ni vidogo 	male_masculine	3.3555	common_voice_sw_28691312.wav
nchi ya maajabu 	female_feminine	2.6355	common_voice_sw_28582809.wav
al qaeda walikana kuhusika na tukio hilo marekani ilimtaka 	female_feminine	6.8475	common_voice_sw_30584815.wav
nchini malawi wanyakyusa pia hutambulikawa kama raia kutokana na kwamba baadhi 	male_masculine	6.5235	common_voice_sw_29963205.wav
ais samia suluhu anakabiliwa na kibarua kigumu cha kuinua hali ya uchumi 	male_masculine	5.8035	common_voice_sw_30007308.wav
na tatu mambo bado ya mwaka wa elfu mbili na nne na kipepo ya 	male_masculine	5.7675	common_voice_sw_37230150.wav
hizi kampasi zipo mahali mbalimbali 	female_feminine	4.9035	common_voice_sw_28883695.wav
mimea mingineyo ambayo ni jamii au kundi 	male_masculine	4.7235	common_voice_sw_29996926.wav
ilibidi ali aishalikishaliki ile nyumba kabla hajaingia 	male_masculine	5.3355	common_voice_sw_32091390.wav
mwangaza unaoonekana ni mag 	female_feminine	3.1755	common_voice_sw_28708515.wav
watu wote walipaswa kuonekana wakristo 	male_masculine	4.5435	common_voice_sw_28691194.wav
mwaka elfu mija mia tisa hamsini na moja 	male_masculine	5.5155	common_voice_sw_30211982.wav
watu milioni moja nukta tano ya watu walifariki baada ya kuambukizwa na kifua kikuu 	male_masculine	6.5235	common_voice_sw_29795594.wav
hilo linamaanisha maisha watu wote wa peru kwa 	male_masculine	6.1635	common_voice_sw_35756610.wav
wakati huo wazazi wake walikuwa wanafanya kazi 	female_feminine	4.7955	common_voice_sw_30262411.wav
japo ukifika tabora wilaya ya sikonge na urambo hasa wapo wanyamwezi 	female_feminine	5.6955	common_voice_sw_31285423.wav
ruaha ipo katikati ya tanzania umbali wa kilomita mia moja ishirini na nane 	female_feminine	5.3355	common_voice_sw_29923142.wav
wote wawili wanaheshimiwa tangu kale kama watakatifu 	male_masculine	3.9675	common_voice_sw_28583179.wav
mteremko wa kusini unapata milimita mia name za mvua 	female_feminine	6.4155	common_voice_sw_30327401.wav
ambayo itakuwa ikigusia msimamo wake 	male_masculine	3.8235	common_voice_sw_36387258.wav
miaka miswili na zaidi nilikula kilichokuwa kifuani pake 	male_masculine	6.0555	common_voice_sw_30634759.wav
hivyo ikabidi wamkimbize kwenda kumficha dodoma kwa mtemi mazengo wa wagogo 	male_masculine	7.3155	common_voice_sw_30023766.wav
utoto kwa wavulana ni wakati wa kucheza 	female_feminine	3.8235	common_voice_sw_35105390.wav
maana vijana na wazee walikuwa huru kupitia juhudi zake 	female_feminine	4.9035	common_voice_sw_30269413.wav
mgonjwa wa kisukari anahitaji uangalizi wa karibu sana 	male_masculine	3.1035	common_voice_sw_36381701.wav
wanaastronomia wanatumia vifaa kama darubini kutazama nyota na kupima nuru yake 	female_feminine	7.7475	common_voice_sw_29560238.wav
tabaka la viongozi wa kisiasa na wa kijeshi 	female_feminine	4.0395	common_voice_sw_37091977.wav
hiyo inakuwa sasa njia moja ya kuanza aaa 	male_masculine	4.5435	common_voice_sw_36067296.wav
daraja lina urefu wa kilomita tatu nukta mbili 	male_masculine	3.9675	common_voice_sw_36067053.wav
miaka ya nyuma ilikuwa na nyota saba tu 	male_masculine	4.3635	common_voice_sw_29431693.wav
mapema wakati wa baridi kwa sababu ya 	female_feminine	3.4635	common_voice_sw_37221946.wav
alafu ulikomu unakuta elfu moja mia nane na hamsini 	female_feminine	5.9835	common_voice_sw_36644947.wav
miloslav klose alishinda kiatu cha dhahabu akifunga mabao matano 	female_feminine	7.0275	common_voice_sw_29847780.wav
ilivyoongezeka na moto aidha kuwashwa kwa makusudi 	male_masculine	4.5075	common_voice_sw_30146375.wav
ni shule ya serikali 	female_feminine	3.1755	common_voice_sw_28760989.wav
upo mjini kusini mashariki mwa nchi 	male_masculine	3.5355	common_voice_sw_28745254.wav
dawa za kulevya maelfu ya watu hutegemea ulanguzi haramu wa dawa 	female_feminine	4.9035	common_voice_sw_35160889.wav
hata hivyo baba wa sinsan amesikitishwa na hukumu hiyo akidai wapinzani wake wa 	female_feminine	7.2075	common_voice_sw_35437973.wav
swrikali itumia mabango ya matangazo kwenye mipaka ya nchi kutangaza utalii 	male_masculine	7.0275	common_voice_sw_30470904.wav
ikiwa na ukubwa kilomita za mraba thelathini elfu na mia mbili thelathini 	female_feminine	6.1635	common_voice_sw_30196539.wav
ni kwamba kulitokea vita kati ya wachaga na wapare 	female_feminine	3.8235	common_voice_sw_30653761.wav
tofauti na hali ya zamani iliyokuwa ikitoa nafasi ya kutumika kwa vitu asilia 	female_feminine	6.5955	common_voice_sw_30378274.wav
kuna nyota nyingi katika eneo la kundinyota hili lakini zote si angavu sana 	female_feminine	7.2075	common_voice_sw_29748094.wav
hifadhi ya milima mahale ni makazi ya jamii adimu zilizobakia za sokwe barani afrika 	male_masculine	7.0635	common_voice_sw_30090645.wav
ukiachia wajaluo mkoani mara pia kuna wataturu na wanandi 	female_feminine	6.4515	common_voice_sw_30100659.wav
usafwa katika mji mkuu wa utengule usangu mpangile alisimikwa kama kiongozi mpya wa uhehe 	male_masculine	10.3755	common_voice_sw_35964151.wav
asili yao ni katika matembezi ya wazulu 	female_feminine	3.9675	common_voice_sw_30585173.wav
hapo ilionekana haja ya kupanga ziara kwenye makanisa mbalimbali 	female_feminine	6.5235	common_voice_sw_29924872.wav
maji ya ziwa ngosi yanabadilika rangi kulingana na majira ya mwaka 	female_feminine	4.7955	common_voice_sw_31284782.wav
ikiwa watu wengi wanapenda jina lake la muda mfupi 	male_masculine	4.5075	common_voice_sw_30577778.wav
na ukisha ongeza unene tu kupita kiasi kwa kula wanga mwingi 	male_masculine	5.6955	common_voice_sw_35377270.wav
tumekukusanyia baadhi ya sababu zinazopelekea watu wengi kupendelea kwenda kutalii mkoa wa tanga 	male_masculine	7.9275	common_voice_sw_29997174.wav
lakini moto si joto wala joto si moto 	female_feminine	4.6875	common_voice_sw_29749362.wav
